index_raw	name	type	typecode	address	pname	cityname	adname	timestamp	longtitude	latitude
2579	??????????	????;??;??	170300	?????	12	???	???	8/5/2019 12:19	111.8886361	29.64221851
2580	??????????????	?????????;?????????;?????????	130000	???????248?	12	???	???	8/23/2019 10:07	111.9601795	28.90657758
2581	???????????????	????;??;??	170200	????50?	12	???	???	8/16/2019 0:35	113.6690011	25.55209225
2582	????????????	????;??????;??????	70000	??????????????150?	12	???	???	7/31/2019 3:35	113.0675451	28.80704189
2583	????????	????;????;??????	60703	012???015???????50?	12	???	???	7/12/2019 14:02	111.967187	27.44114735
2584	???????(????)	????;????;??????	60703	325???50?	12	???	???	8/29/2019 12:19	110.9945757	25.08510571
2585	??????(???)	????;??????;??????	70000	??????2?	12	???	???	9/1/2019 23:59	110.9377275	26.5321811
2586	??????????	????;??????;????	60501	?????400?(209???)	12	???	???	9/10/2019 17:25	112.7921137	25.94706941
2587	?????????	????;??????;????	60501	????49???	12	???	????	8/2/2019 17:21	111.5852762	26.44443534
2588	???????	????;??;??	170300	????	12	???	???	8/21/2019 15:15	109.9677733	27.52365655
2589	??????????????	????;????;??????	60703	????????????200?	12	???	???	8/20/2019 11:19	113.1375681	27.70238566
2590	???????????????	????;????;??????	60703	????9-11?	12	???	???	8/22/2019 12:19	113.6247338	28.13417683
2592	???????????????????	?????????;?????????;?????????	130000	???53???	12	??????????	???	8/23/2019 14:20	110.2101227	28.21311026
2593	???????????????	????;??????;??????	60000	???????????50?	12	???	???	8/15/2019 12:31	113.2865161	28.21627207
2594	??????	????;??????;??????	60000	?????????????150?	12	????	???	8/29/2019 12:40	110.155678	29.40245147
2595	???????	?????????;?????????;?????????	130000	???????50?(?????)	12	???	???	8/28/2019 13:05	111.9601586	28.90655665
2596	???????	?????????;??????;????	130701	????	12	???	???	9/3/2019 16:21	112.0158067	27.73702277
2597	????????	????;????;????	170000	????	12	??????????	???	9/16/2019 15:16	109.7165184	28.26119489
2598	?????(?????)	????;????;??????	60703	????35???	12	????	???	8/17/2019 20:44	111.1154517	29.42205336
2599	?????	????;????;??????	60703	095???F12???????50?	12	???	???	8/28/2019 12:49	113.3549069	28.77397734
2600	?????????????	????;????;??????	60703	????259-263?	12	???	???	8/21/2019 10:42	113.6123772	28.15344626
2601	??????????	????;??;??	170300	????16???	12	???	???	8/29/2019 12:16	111.4749641	28.92065796
2602	?????(?????)	????;????;??????	60703	????35???	12	????	???	8/17/2019 20:44	111.1154517	29.42205336
2603	????????	????;????;????	170000	????	12	??????????	???	9/16/2019 15:16	109.7165184	28.26119489
2604	?????????????	????;????;??????	60703	????259-263?	12	???	???	8/21/2019 10:42	113.6123772	28.15344626
2605	??????????	????;??;??	170300	????16???	12	???	???	8/29/2019 12:16	111.4749641	28.92065796
2606	???	????;??;??	170300	???88?	12	???	???	9/5/2019 12:28	111.4820594	27.25160684
2607	???????????????	????;??;??	170300	?????50?	12	???	????	9/15/2019 22:36	111.5873496	26.48280231
2608	??????????????	????;??;??	170300	[]	12	???	???	8/2/2019 15:22	112.5030029	26.8710027
2609	???????????????	????;??;??	170300	?????50?	12	???	???	9/11/2019 11:25	112.9612174	25.75270148
2610	????????????????(??????????)	????;????;????	170000	210???50?	12	???	???	9/5/2019 16:45	112.2016114	27.20401285
2611	?????????	????;??;??	170200	???????88?(?????)	12	??????????	???	9/6/2019 16:36	109.7403998	28.33545716
2612	??????	????;????;??????	60703	225???50?	12	???	???	8/26/2019 13:33	111.1696401	27.89653836
2614	??????????????	?????????;????;??????????	130103	????128???	12	???	???	9/16/2019 17:34	109.9748494	27.55155508
2616	??????????????	?????????;????;??????????	130104	????50?	12	???	???	8/29/2019 9:47	113.6689842	25.55206227
2618	????????	????;????;??????	60703	????????????100?	12	???	???	8/20/2019 13:06	113.6236294	28.13896559
2619	?????	????;??????;??????	60000	????????????	12	???	???	8/20/2019 15:34	113.8154598	28.32426722
2620	??????????	?????????;????;??????????	130104	???34???	12	???	???	8/28/2019 13:52	112.5273603	27.73464702
2621	???????????	?????????;????;??????????	130104	?????????	12	???	???	8/5/2019 10:57	112.5644227	29.52535821
2622	????????????	?????????;????;??????????	130104	????????????100?	12	???	???	8/18/2019 16:38	112.3885124	26.40411285
2623	????????????	?????????;????;??????????	130104	???100?	12	???	???	9/14/2019 18:13	112.3682309	28.8424238
2624	?????????????	?????????;????;??????????	130104	????306???????100?	12	????	???	8/15/2019 20:14	111.1234525	29.42268547
2625	?????????????	?????????;????;??????????	130104	??????????????	12	???	???	9/1/2019 11:56	112.5325102	27.74875663
2626	?????????????	?????????;????;??????????	130104	?????????558?	12	???	????	9/5/2019 17:51	113.1328155	29.37131157
2627	????????????	?????????;????;??????	130100	??????132?	12	???	???	8/20/2019 10:49	111.674453	29.01883551
2628	????????????	?????????;????;??????????	130104	???6?	12	???	???	8/5/2019 12:22	112.1972025	27.46168028
2629	????????????	?????????;????;??????????	130104	??????????????150?	12	???	???	9/11/2019 9:21	111.4770289	28.90887109
2630	????????????	?????????;????;??????????	130103	????49???	12	???	???	8/26/2019 15:21	112.6086334	26.91024594
2631	??????????????	?????????;????;??????????	130104	????118?	12	???	???	9/16/2019 18:39	111.6517402	29.44360482
2632	??????????????	?????????;????;??????????	130104	???351???	12	???	???	8/30/2019 18:01	113.2219085	25.97569145
2633	??????????????	?????????;????;??????????	130103	????305-307???	12	???	???	8/23/2019 11:26	112.0032188	27.72610156
2634	??????????????	?????????;????;??????????	130104	?????????????	12	???	???	8/5/2019 12:23	111.6607348	27.69462589
2635	??????????????	?????????;????;??????????	130104	?????????????100?	12	???	???	8/10/2019 17:16	111.47707	28.90885922
2636	??????????????	?????????;????;??????????	130103	???808?	12	???	???	9/11/2019 9:37	111.6936757	29.04898189
2637	??????????????	?????????;?????;??????	130506	????16???	12	???	???	9/3/2019 9:50	111.4750172	28.9206661
2638	????????????????	?????????;????;??????????	130104	?????????????50?	12	???	???	8/27/2019 13:34	113.1377283	27.70395706
2639	?????????????	????;??????;??????	70000	????200?	12	???	???	8/2/2019 17:51	111.4516692	27.30656466
2640	??????????(???)	????;????;????	60700	???19-9???	12	???	???	8/29/2019 14:35	112.7321011	25.73466534
2641	?????????(???)	????;??????;??????	60000	???216?	12	???	???	9/4/2019 16:54	112.9056248	27.86812244
2642	??????????	?????????;????;??????????	130104	????Z31???	12	??????????	???	8/15/2019 20:13	109.6489796	28.72536916
2643	???????????????	?????????;????;??????????	130104	??????????????????	12	???	???	9/7/2019 22:06	111.9602064	28.90654654
2644	???????????????	?????????;????;??????????	130105	???702???	12	???	???	8/7/2019 16:16	111.7064527	28.945537
2645	?????????????	?????????;????;??????????	130104	???225???	12	???	???	8/14/2019 15:51	111.8758121	29.62763399
2646	??????????????????	?????????;????;??????????	130104	???225???	12	???	???	8/9/2019 16:42	111.8758151	29.62763599
2647	??????????????????	?????????;????;??????????	130104	???44?	12	???	???	8/5/2019 12:16	113.0346213	25.79477528
2648	???????????????????	????;????;??????	60703	207????	12	???	???	9/2/2019 9:46	111.4797238	27.39501752
2649	???????????	????;??????;??????	60000	???212?	12	???	???	8/20/2019 12:49	111.6977904	29.03198405
2650	????????????????????	?????????;????;??????????	130104	????????????100?	12	???	???	8/25/2019 20:16	112.5273603	27.73464702
2651	???????????????????	?????????;????;??????????	130104	???????????50?	12	???	???	8/15/2019 15:28	112.8801992	28.68314217
2652	??????????????????	?????????;????;??????????	130104	???????????50?	12	???	???	8/5/2019 10:58	112.8802002	28.68314217
2653	???(??????)	????;????;??????	60703	?????200?	12	???	???	8/28/2019 10:23	113.6385614	28.17664285
2654	???(????)	????;??????;??????	70000	???1187??	12	???	???	8/26/2019 10:47	113.1551119	27.80850848
2655	??????????????????	?????????;????;??????????	130104	??????????????100?	12	???	???	8/5/2019 11:07	112.954018	27.78283758
2658	??????	????;??????;??????	60000	????????103?(????????)	12	???	???	8/15/2019 11:39	113.0929329	27.80400233
2659	??????(????????????)	????;??????;??????	60603	????Z31???	12	??????????	???	8/31/2019 22:03	109.6487641	28.72527161
2660	????(????????????)	????;??????;????	60604	????Z23???	12	??????????	???	8/30/2019 13:31	109.6479479	28.72469942
2661	????(???????????)	????;??????;??????	60603	??????????	12	??????????	???	8/28/2019 16:55	109.648834	28.72532945
2662	????(????????????)	????;??????;??????	60603	????Z31???	12	??????????	???	8/6/2019 13:24	109.6486643	28.72519084
2663	????(???????????)	????;??????;??????	60603	????7???	12	??????????	???	8/26/2019 23:38	109.6469151	28.72458931
2664	???????	????;????;??????	60703	???????????200?	12	???	???	8/26/2019 16:05	112.3643868	25.58638556
2669	????	????;??????;??????	60000	???????????????	12	???	???	8/28/2019 11:36	112.2227355	25.91112604
2670	????????????	????;???;??????	70702	???????002??????????????	12	???	???	9/14/2019 11:12	111.4771934	28.90887157
2671	???????????	????;????;??????	60703	????????(??????????????????)??	12	???	???	8/7/2019 19:02	112.8795899	28.68378638
2673	????(????)	????;????;????	60700	???192?	12	???	???	9/4/2019 15:10	112.879923	28.68420136
2675	?????????????????????(???)	?????????;??????;????	130701	????	12	???	???	9/17/2019 12:31	112.0157639	27.73685587
2676	??????	?????????;????;??????????	130104	??????????	12	???	???	9/3/2019 16:00	112.5323298	27.74840415
2677	?????(???)	????;????;??	60400	???91??80?	12	???	???	9/17/2019 10:11	112.8805253	28.68370406
2707	??????	????;??;??	170300	????	17	???	???	8/15/2019 11:33	113.9541888	22.70680493
2708	????????	????;??;??|????;??????;????????	170300|170400	????????	17	???	???	9/11/2019 23:22	113.278688	23.2397303
2709	?????????????	????;??;??	170300	???28?	17	???	???	9/11/2019 10:51	113.2113329	23.3560247
2710	?????????	????;????;????	170000	?????????????150?	17	???	???	8/6/2019 17:19	113.3938166	22.93315665
2711	????????????????	????;??;??|????;??;??	170300|170200	???????100?	17	???	???	8/19/2019 11:08	113.6744414	23.06160643
2712	??????????	????;??;??|????;??????;??????	170200|070000	???????893??	17	???	???	9/10/2019 21:28	113.425479	22.89600538
2714	??????????(?????????)	????;??;??	170300	?????????42?(?????????)	17	???	???	9/16/2019 17:31	113.7061415	23.11326975
2715	??????????	????;????;????	170000	????????????100?	17	???	???	9/10/2019 19:52	113.9956684	22.91876738
2716	???????	????;????;????	170000	?????50?	17	???	???	8/6/2019 14:30	113.2007521	23.04672621
2717	????	????;????;????	170000	????200?	17	???	???	9/16/2019 20:00	114.1141337	22.81812121
2718	?????	????;????;????	170000	???26?	17	???	???	8/6/2019 17:49	113.5061689	23.17513514
2719	?????	????;????;????	170000	???	17	???	???	8/15/2019 11:09	113.6132306	23.14135774
2720	???????	????;??;??	170300	????????12?	17	???	???	8/6/2019 15:08	113.2172586	23.30319492
2721	?????	????;??;??	170300	[]	17	???	???	8/30/2019 10:41	113.9543724	22.7079302
2722	?????	????;??;??	170300	[]	17	???	???	8/1/2019 17:26	113.2920096	22.53471339
2723	?????	????;????;????	170000	???19???	17	???	???	8/27/2019 16:20	113.5105376	22.26372589
2725	?????	????;??;??	170300	??????	17	???	???	8/7/2019 19:04	113.6367458	22.94370869
2726	?????	????;????;????	170000	179???200?	17	???	???	8/15/2019 13:55	113.2674277	23.78920917
2727	?????	????;????;????	170000	??????296???????200?	17	???	???	8/24/2019 15:46	113.4320738	23.04839185
2728	???????	????;????;????	170000	353???100?	17	???	???	8/3/2019 15:28	114.1089359	23.71235809
2729	?????	????;????;????	170000	???????????50?	17	???	???	8/24/2019 17:17	113.9674645	23.56966856
2730	??????	????;????;????	170000	[]	17	???	???	8/15/2019 12:38	116.0462418	24.31059026
2731	?????	????;????;????	170000	???????????	17	???	???	8/1/2019 15:43	113.9530858	22.70734239
2732	???????	????;??;??|????;??;??	170300|170200	????????????200?	17	???	???	9/15/2019 18:56	114.0457217	23.22173724
2733	??????????(???)	????;??;??	170300	???50???	17	???	???	8/1/2019 13:25	114.0218673	23.07512432
2734	?????????????	????;??;??	170300	???????????150?	17	???	???	8/1/2019 13:25	114.1305955	22.72567089
2735	????????	????;??;??	170300	????100?	17	???	???	8/6/2019 11:52	116.1964958	23.74100665
2736	????????	????;????;????	170000	119???50?	17	???	???	9/7/2019 20:37	114.2548239	23.68043833
2737	?????	????;????;????	170000	334???50?	17	???	???	8/29/2019 11:52	116.8701738	24.07718691
2738	?????	????;????;????	170000	867???50?	17	???	???	8/2/2019 16:48	112.6431688	24.47028194
2739	???????	????;????;????	170000	133???50?	17	???	???	8/28/2019 12:17	115.8191977	22.83099599
2740	?????	????;??????;????????	170400	????	17	???	???	8/2/2019 10:38	112.781542	22.24292603
2741	???????	????;????;????	170000	???191???????	17	???	???	8/15/2019 13:15	113.8881661	23.09025757
2742	???????	????;??;??	170300	114???248???????50?	17	???	???	8/21/2019 14:49	112.7659103	24.12366379
2743	????????	????;????;????	170000	?????	17	???	???	8/21/2019 0:10	114.1424046	22.85763611
2744	??????????	????;????;????	170000	???(???????)	17	???	???	9/3/2019 10:17	113.8825624	23.11752051
2745	??????	????;????;????	170000	???????	17	???	???	8/3/2019 16:07	113.4991599	23.58225217
2746	????????	????;????;????	170000	284????	17	???	???	9/2/2019 9:53	110.5786757	21.64421361
2747	????????	????;????;????	170000	?????016??????100?	17	???	???	8/26/2019 23:11	113.7536337	25.10956733
2748	?????????	????;??;??|????;??;??	170200|170300	??????	17	???	???	9/2/2019 18:14	113.3224989	23.29763249
2749	?????	????;??;??	170300	???????????200?	17	???	???	8/9/2019 16:33	113.2118415	22.6357148
2750	????????	????;??;??	170300	??????2?	17	???	???	8/1/2019 13:25	113.8826455	23.11750056
2751	????????????	????;??;??	170300	?????18?	17	???	???	8/2/2019 16:16	113.0755174	23.39051942
2752	???????????	????;????;????	170000	???Y112	17	???	???	8/21/2019 0:20	116.1983657	23.72370936
2753	?????????	????;????;????	170000	???3-1???	17	???	???	8/30/2019 11:27	113.1008619	23.34557534
2754	?????????	????;??;??	170300	???	17	???	???	9/4/2019 16:39	116.89611	24.11991088
2755	??2????	????;????;????	170000	[]	17	???	???	9/3/2019 10:10	114.3684238	22.76993828
2756	?????????	????;??;??	170200	???	17	???	???	9/11/2019 9:43	114.1353705	22.98180645
2757	?????	????;????;????	170000	?????????????100?	17	???	???	8/17/2019 23:32	114.7042723	22.96728692
2758	?????	????;????;????	170000	??????200?	17	???	???	8/30/2019 15:31	116.5772131	23.6738044
2759	?????	????;????;????	170000	????????28?	17	???	???	8/8/2019 15:44	113.2208145	22.85834198
2760	?????	????;??;??	170300	???????28?	17	???	???	8/22/2019 16:18	113.1716739	22.71430352
2761	??????????????	????;??;??	170300	???????(??????300?)	17	???	???	8/6/2019 15:39	111.0366174	21.56518898
2762	???????????????????	????;??;??	170200	????????????50?	17	???	???	8/26/2019 13:32	115.8254324	22.82219602
2763	????????????	????;??;??	170300	262???349???????150?	17	???	???	8/16/2019 22:55	112.3531095	24.00075773
2764	?????????????	????;??;??	170300	????62???	17	???	???	8/15/2019 10:47	111.9387181	21.79039606
2765	???????????????	????;??;??	170300	????????????100?	17	???	???	9/10/2019 9:49	116.1575276	24.64777061
2766	???????????????????	????;??;??	170200	??????????????50?	17	???	???	8/21/2019 11:17	115.6339812	22.94587582
2767	?????????????	????;??;??	170200	????593??????100?	17	???	???	8/16/2019 17:10	111.8907569	21.75751889
2768	??????????????	????;??;??	170300	?????22???	17	???	???	8/29/2019 14:38	112.3498113	23.46557138
2769	???????????????	????;??;??	170300	?????	17	???	???	9/4/2019 8:05	110.9439872	22.43364847
2770	??????????????	????;??;??	170300	359???50?	17	???	???	8/21/2019 9:41	116.2016455	23.28575934
2771	???????????????	????;??;??	170200	323???50?	17	???	???	8/28/2019 12:14	114.1363309	25.01536077
2772	??????	????;??;??	170300	????091???????200?	17	???	???	8/4/2019 23:58	113.3866827	23.38776613
2773	??????????	????;??;??	170200	????243???	17	???	???	9/14/2019 10:17	113.8133585	23.12287404
2774	??????????(???)	????;??;??	170300	??????????182?????	17	???	???	9/13/2019 20:11	113.8576847	23.01538988
2775	????????????	????;??????;????????	170400	???102???	17	???	???	8/2/2019 16:09	113.6186109	23.28768671
2776	???????	????;??;??	170300	?????393????????	17	???	???	8/16/2019 0:13	110.9339799	22.33518915
2777	???????	????;??;??	170300	205???50?	17	???	???	8/6/2019 16:22	114.5025615	23.05290605
2778	???????????	????;??;??	170300	????101???	17	???	???	9/8/2019 14:44	114.8391942	22.71854145
2779	??????????	????;??;??	170300	???????????100?	17	???	???	8/26/2019 12:20	113.8400963	22.94886
2780	????????	????;??;??	170300	G33???200?	17	???	???	8/28/2019 17:25	114.4375131	23.00977207
2781	?????????	????;????;????	170000	????206??????150?	17	???	???	9/16/2019 15:06	116.4812947	23.5141708
2782	??????????	????;??;??	170300	????150?	17	???	???	8/28/2019 22:25	116.4741611	23.26326019
2783	???????????	????;??;??	170300	????????????50?	17	???	???	8/1/2019 13:19	111.5687133	22.787079
2784	???????	????;??;??	170300	???????(??????)	17	???	???	8/3/2019 10:32	116.6700994	23.48235232
2785	???????	????;????;????	170000	?????50?	17	???	???	8/26/2019 13:16	114.4833262	22.91086933
2786	?????????	????;??;??	170300	?????????????????????	17	???	???	9/7/2019 19:33	114.5334848	22.73280376
2787	????????	????;??;??	170300	G33???200?	17	???	???	8/28/2019 17:25	114.4375131	23.00977207
2788	??????????????	????;??;??	170300	??????139?	17	???	???	8/7/2019 12:15	113.3446296	23.79210831
